licitacao_contrato,id,data,catmat_id,quantidade,unidade,valor_unitario,valor_total,municipio_uasg,municipio_fornecedor,distancia_uasg_fornecedor,anomalia
0,833364,2022-01-17,469793,100, ,6570.0,657000.0,13897,65110,2346.44,1
0,835607,2022-01-18,469793,986, ,6570.0,0.0,90735,65110,785.811,1
0,835608,2022-01-18,469793,986, ,6570.0,0.0,90735,65110,785.811,1
0,835609,2022-01-18,469793,986, ,6570.0,0.0,90735,65110,785.811,1
0,835652,2022-01-18,469793,1700, ,6570.0,0.0,90735,65110,785.811,1
0,835653,2022-01-18,469793,1700, ,6570.0,0.0,90735,65110,785.811,1
0,835654,2022-01-18,469793,1700, ,6570.0,0.0,90735,65110,785.811,1
0,848786,2022-02-07,469793,294, ,6570.0,1931580.0,51,65110,2068.75,1
0,855050,2022-02-09,469793,66, ,6570.0,433620.0,3018,65110,3229.39,1
0,911062,2022-01-19,469793,40, ,6570.0,262800.0,9199,65110,1882.34,1
0,981826,2022-09-16,469793,65, ,8862.0,576030.0,60011,68411,1454.23,1
3,12019505002462020,2022-07-29,469793,4,Unidade             ,45000.0,180000.0,0,0,0.0,1
1,25442005000302022,2022-08-04,469793,65,Unidade             ,8862.0,576030.0,60011,68411,531.952,1
